Year,County,Soil_pH,Soil_Clay_Pct,Soil_Organic_Carbon,M5_ALLSKY_SFC_SW_DWN,M6_ALLSKY_SFC_SW_DWN,M7_ALLSKY_SFC_SW_DWN,M8_ALLSKY_SFC_SW_DWN,M9_ALLSKY_SFC_SW_DWN,M10_ALLSKY_SFC_SW_DWN,M5_PRECTOTCORR,M6_PRECTOTCORR,M7_PRECTOTCORR,M8_PRECTOTCORR,M9_PRECTOTCORR,M10_PRECTOTCORR,M5_QV2M,M6_QV2M,M7_QV2M,M8_QV2M,M9_QV2M,M10_QV2M,M5_RH2M,M6_RH2M,M7_RH2M,M8_RH2M,M9_RH2M,M10_RH2M,M5_T2M,M6_T2M,M7_T2M,M8_T2M,M9_T2M,M10_T2M,M5_T2MDEW,M6_T2MDEW,M7_T2MDEW,M8_T2MDEW,M9_T2MDEW,M10_T2MDEW,M5_T2M_MAX,M6_T2M_MAX,M7_T2M_MAX,M8_T2M_MAX,M9_T2M_MAX,M10_T2M_MAX,M5_T2M_MIN,M6_T2M_MIN,M7_T2M_MIN,M8_T2M_MIN,M9_T2M_MIN,M10_T2M_MIN,M5_WS2M,M6_WS2M,M7_WS2M,M8_WS2M,M9_WS2M,M10_WS2M
2006,LIVE OAK,,,,24.14,25.57,23.04,23.17,17.81,15.16,1.59,0.86,2.0,0.25,4.37,0.91,13.23,14.28,16.63,16.37,14.96,13.26,60.14,59.63,67.83,62.79,68.78,72.6,27.92,29.57,29.45,30.62,27.06,23.4,17.66,19.38,22.0,21.68,19.93,17.46,43.25,40.31,38.93,39.64,38.36,35.23,15.15,20.69,23.17,23.98,15.86,8.55,3.78,3.07,2.9,3.0,2.56,2.59
2007,LIVE OAK,,,,19.31,21.89,18.82,21.59,18.78,18.29,5.73,6.2,7.91,2.36,2.07,0.59,14.61,17.74,18.75,19.11,17.09,12.13,76.87,81.53,87.75,84.18,81.29,66.76,24.71,26.81,26.36,27.46,26.29,23.42,19.81,23.08,24.03,24.35,22.47,15.74,33.87,33.88,32.19,34.77,33.78,35.15,17.24,20.0,21.8,22.87,19.36,8.23,3.08,2.76,2.34,2.25,2.2,2.57
2008,LIVE OAK,,,,22.91,25.64,21.46,20.57,20.17,17.58,1.32,0.25,4.2,3.79,0.49,0.66,13.7,14.86,16.33,17.5,13.38,10.45,63.27,57.48,70.77,73.94,63.92,61.37,27.25,30.8,28.43,28.69,26.59,23.02,18.32,20.11,21.69,22.81,18.09,13.51,40.13,40.62,38.36,38.89,38.25,34.74,15.87,22.74,21.15,22.17,16.57,6.88,3.65,4.26,3.37,2.43,2.4,2.67
2009,LIVE OAK,,,,23.11,26.45,25.76,24.28,16.46,14.77,2.01,0.32,0.74,0.47,4.39,3.3,13.9,14.88,15.23,15.11,15.64,13.14,65.01,59.1,55.49,56.54,75.03,74.53,27.22,30.4,32.17,31.43,26.26,22.54,18.85,20.07,20.41,20.33,20.96,17.18,40.14,42.05,42.5,40.88,37.26,36.02,13.45,18.13,23.65,24.02,15.31,6.03,3.31,3.67,3.75,3.32,2.33,3.19
2010,LIVE OAK,,,,22.27,24.29,22.18,24.24,18.38,19.31,2.6,2.97,4.28,0.31,5.97,0.06,14.67,17.49,18.26,16.33,16.8,10.37,71.02,72.43,76.59,61.01,76.77,62.96,26.27,29.02,28.65,31.14,26.86,22.4,19.64,22.79,23.55,21.54,21.9,13.63,36.59,37.85,37.21,42.06,37.06,34.44,11.82,20.68,22.29,21.54,12.62,8.57,3.45,3.29,2.94,2.72,2.59,2.55
2011,LIVE OAK,,,,22.07,26.23,25.87,25.09,22.36,18.74,0.69,0.78,0.51,0.09,0.97,1.61,13.17,14.71,15.35,15.36,12.39,10.55,59.65,57.35,56.99,54.27,52.19,61.21,27.43,30.82,31.45,32.66,29.61,23.23,17.31,19.79,20.59,20.48,16.33,13.91,40.57,41.79,40.45,44.46,41.36,36.23,10.97,20.63,23.46,24.15,17.89,6.54,4.3,3.81,3.52,3.33,2.67,2.82
2012,LIVE OAK,,,,23.89,24.08,23.6,24.19,20.28,15.86,3.33,0.32,2.82,0.48,4.25,0.47,14.08,14.89,16.31,15.18,14.36,12.13,67.51,58.37,66.82,56.7,66.18,68.82,26.87,30.53,29.48,31.39,27.64,22.9,19.24,20.08,21.65,20.39,19.3,16.09,38.7,42.34,39.21,41.3,40.67,35.6,16.83,21.86,22.86,23.12,18.76,6.81,3.27,3.22,2.98,3.13,2.78,2.92
2013,LIVE OAK,,,,20.84,23.8,23.77,23.46,18.24,16.15,2.59,2.22,1.71,1.06,3.35,1.95,13.67,16.13,15.35,15.6,16.0,12.9,68.1,67.97,62.77,61.68,71.65,71.51,25.41,29.08,29.71,30.52,27.59,23.49,18.03,21.46,20.56,20.83,21.19,17.19,38.35,41.09,39.78,41.86,37.67,35.46,8.15,20.25,20.52,23.45,16.26,8.55,3.87,3.09,3.15,2.93,2.65,2.67
2014,LIVE OAK,,,,21.58,23.16,24.58,24.05,17.38,18.26,3.85,1.73,1.44,0.85,3.7,1.48,12.38,16.23,15.93,16.23,16.12,12.87,64.7,66.48,64.86,62.74,71.53,69.05,24.91,29.39,29.8,30.66,27.77,24.5,16.26,21.56,21.23,21.47,21.41,17.34,36.57,40.49,39.56,40.02,38.6,34.81,11.04,22.37,22.57,23.31,18.49,12.12,3.77,4.02,3.08,3.08,2.71,2.59
2015,LIVE OAK,,,,18.09,23.01,25.75,24.28,20.36,15.97,6.47,3.51,0.54,1.4,2.05,4.38,17.02,18.02,17.38,15.94,15.56,12.81,85.54,82.57,71.56,62.2,67.48,68.15,25.1,26.85,29.36,30.69,28.47,24.9,22.31,23.36,22.7,21.1,20.75,17.26,33.21,33.32,39.31,42.12,39.3,37.02,12.18,20.06,22.0,21.21,18.76,13.53,3.45,2.53,3.55,2.81,2.39,2.79
2016,LIVE OAK,,,,18.89,25.24,25.78,21.36,20.89,18.1,5.24,1.86,0.91,5.58,2.46,0.35,14.93,16.66,16.84,17.74,16.79,13.3,72.9,72.16,64.48,72.91,74.09,69.82,25.97,28.27,30.74,29.25,27.72,24.84,19.87,22.01,22.16,23.05,22.06,18.01,37.64,38.39,39.99,40.79,36.7,35.37,13.4,18.37,24.29,23.04,15.36,10.74,3.16,2.52,3.75,2.72,2.25,2.23
2017,LIVE OAK,,,,21.1,24.93,25.5,21.81,19.38,16.55,1.99,2.38,1.33,6.27,2.48,0.97,13.35,15.82,16.16,16.57,15.46,11.85,64.28,64.85,63.85,66.08,73.81,67.26,26.39,29.52,30.22,29.96,26.33,22.5,17.85,21.08,21.49,21.85,20.63,15.09,37.59,41.33,41.1,40.15,35.98,34.4,12.57,21.67,22.68,20.95,15.13,4.61,3.51,2.94,2.97,3.59,2.62,2.37
2018,LIVE OAK,,,,25.22,24.25,25.82,24.2,16.37,13.0,1.26,5.45,2.34,1.01,9.41,5.11,13.82,17.01,17.17,16.42,17.87,14.21,62.19,69.84,73.18,65.93,83.27,86.52,28.31,29.53,28.73,29.97,26.57,21.38,18.77,22.25,22.51,21.72,23.17,18.92,39.85,41.71,39.51,39.51,36.84,31.21,16.24,23.41,22.39,22.04,17.9,9.21,3.47,3.66,2.52,3.15,2.39,2.72
2019,LIVE OAK,,,,18.67,23.83,25.36,24.22,20.32,15.87,2.95,3.14,1.25,0.64,1.79,2.1,15.84,17.03,16.1,16.51,16.47,11.71,75.91,68.72,63.27,59.01,65.93,61.02,26.27,29.61,30.29,32.14,29.9,24.0,21.08,22.32,21.24,21.73,21.77,14.72,37.34,40.23,40.68,42.41,39.07,38.08,14.57,21.5,19.27,25.46,22.81,3.74,3.65,3.0,3.19,3.29,2.99,2.99
2020,LIVE OAK,,,,22.91,23.96,24.57,24.4,17.65,17.21,5.29,3.77,2.54,1.22,4.88,0.47,14.62,16.68,17.49,16.65,15.39,12.25,71.0,73.67,70.02,65.24,73.78,69.28,26.31,27.73,29.79,30.37,25.99,23.13,19.65,21.89,22.78,21.92,20.32,16.33,37.8,36.22,40.96,40.39,35.86,36.59,15.28,18.51,22.45,22.65,11.45,7.56,3.22,2.78,3.21,2.57,2.87,2.51
2021,LIVE OAK,,,,21.24,23.62,22.53,23.66,21.41,17.21,9.5,4.38,8.1,1.73,2.9,2.43,15.67,18.47,18.77,18.84,15.33,13.95,81.02,83.46,84.27,80.1,68.21,74.53,24.79,27.01,27.17,28.25,27.82,23.82,20.89,23.73,24.06,24.09,20.16,18.27,35.51,33.69,33.44,36.08,37.61,34.1,15.75,20.25,21.58,23.32,14.12,10.48,3.19,2.42,2.32,2.29,2.31,2.44
2022,LIVE OAK,,,,23.6,26.89,26.27,21.4,20.81,16.84,0.75,0.94,0.5,4.95,1.95,1.03,15.06,15.18,16.02,17.82,16.0,11.08,63.14,58.01,58.45,71.22,73.75,64.57,29.48,31.29,31.92,29.77,27.1,23.14,20.21,20.33,21.28,23.05,21.06,14.76,41.79,42.15,42.6,39.99,36.23,36.36,20.86,22.86,23.75,24.26,16.16,8.54,4.0,3.38,3.66,2.85,1.72,2.43
2023,LIVE OAK,,,,20.46,26.75,26.02,25.21,22.25,13.5,3.94,0.58,0.85,1.12,0.95,2.54,15.75,16.67,16.39,16.01,16.12,13.03,79.11,63.6,58.96,56.83,60.71,69.64,25.45,31.26,32.43,32.62,31.4,23.76,21.1,21.85,21.55,21.09,21.29,16.93,35.18,44.63,42.54,43.2,42.09,36.19,14.45,21.08,24.1,23.28,23.19,6.43,2.24,3.16,3.44,3.12,2.48,2.71
2024,LIVE OAK,,,,18.61,24.59,22.53,24.35,19.58,17.46,1.73,4.48,4.65,0.98,3.21,0.34,16.97,17.83,17.99,17.58,15.93,12.39,68.39,66.98,72.66,67.74,68.14,61.53,29.68,30.91,29.54,30.58,28.4,26.6,22.14,23.05,23.29,22.88,20.88,16.89,41.76,40.84,39.09,41.54,37.81,37.47,18.01,23.34,23.73,23.25,17.57,14.41,3.26,3.17,2.4,2.2,2.4,2.5
2000,COLLIN,,,,21.7,17.87,24.05,24.26,19.49,12.63,2.77,5.99,0.18,0.01,0.79,3.82,12.87,15.48,12.95,11.21,9.61,9.9,68.39,76.8,49.46,36.97,44.83,65.69,24.35,25.39,30.86,33.22,27.07,20.05,17.24,20.55,17.69,15.46,12.1,12.4,37.39,34.39,42.2,43.1,44.96,35.62,9.99,13.13,20.4,22.39,8.7,3.91,3.97,3.1,2.91,2.9,2.82,3.33
2001,COLLIN,,,,22.11,24.89,25.29,20.72,17.67,15.58,3.67,2.14,0.68,3.1,2.99,2.26,13.63,14.53,15.32,14.86,13.3,8.66,78.36,69.71,56.6,59.52,73.21,67.74,22.67,26.22,31.14,29.81,23.29,17.62,18.33,19.52,20.52,19.93,17.59,10.71,31.67,34.89,40.83,41.19,32.75,31.78,9.54,15.19,20.4,21.48,10.15,4.99,3.11,3.08,2.94,2.4,2.42,3.36
2002,COLLIN,,,,20.06,23.83,22.56,21.44,19.22,10.08,3.86,2.39,2.58,1.55,1.49,5.74,12.4,14.31,16.04,14.52,12.04,9.37,75.58,66.74,68.1,57.98,58.2,73.83,21.61,26.84,28.61,29.77,26.26,17.72,16.74,19.29,21.28,19.54,16.27,12.18,33.37,35.57,39.56,39.24,37.67,35.2,8.49,17.33,21.42,19.38,12.35,5.89,3.32,2.51,2.37,2.67,2.48,2.55
2003,COLLIN,,,,19.3,22.38,25.09,20.16,16.91,14.89,2.69,3.54,0.55,2.07,3.22,0.98,12.61,14.59,13.93,14.1,12.14,9.62,66.67,69.34,52.93,53.46,68.36,64.96,24.61,26.41,31.06,30.94,23.42,20.31,16.99,19.54,18.88,19.13,16.39,12.55,39.21,37.23,42.14,43.27,34.07,33.05,14.02,17.19,21.73,21.19,13.09,5.23,3.03,2.53,2.73,2.29,2.34,2.56
2004,COLLIN,,,,20.44,18.58,23.83,21.93,19.78,12.52,1.63,7.66,3.76,2.58,1.03,4.43,13.1,16.62,15.72,14.32,11.96,11.92,73.86,82.1,69.97,67.06,60.54,74.86,23.17,25.4,27.59,26.62,25.41,21.24,17.67,21.86,20.83,19.21,16.22,15.95,35.43,35.82,38.63,36.64,36.48,32.31,6.9,18.32,19.27,15.77,13.26,9.69,3.8,2.49,2.58,2.29,2.26,2.85
2005,COLLIN,,,,20.06,24.93,22.74,21.73,19.91,14.95,2.51,0.43,1.96,1.93,0.74,1.01,11.58,12.98,14.23,15.04,12.04,8.08,67.72,53.48,57.16,59.25,50.27,53.71,22.88,29.4,29.71,30.11,29.0,20.01,15.65,17.64,19.2,20.07,16.33,9.29,38.86,40.45,40.98,40.71,40.4,34.51,6.55,18.52,20.38,21.78,16.56,3.15,2.8,2.59,2.17,2.12,2.82,2.76
2006,COLLIN,,,,23.81,26.15,24.65,22.79,19.07,15.39,1.49,0.91,0.6,1.31,1.97,2.75,11.79,11.79,13.66,13.96,11.1,8.51,64.2,50.13,50.79,48.95,58.69,62.51,24.17,28.94,31.17,32.16,24.5,18.84,15.87,15.95,18.57,18.91,14.75,10.42,37.36,39.65,42.5,41.59,36.87,34.91,10.54,17.33,17.95,19.16,11.51,3.9,3.31,2.77,3.2,2.83,2.74,3.04
2007,COLLIN,,,,18.01,19.54,20.44,22.07,17.93,15.53,6.12,8.95,3.8,1.3,3.28,2.61,13.74,16.92,17.41,17.89,14.77,10.33,81.94,84.22,83.21,76.31,76.26,69.57,22.15,25.15,25.91,28.03,24.74,19.64,18.64,22.1,22.62,23.08,19.83,13.21,30.15,31.77,32.47,36.13,32.59,33.21,11.62,17.8,20.54,21.39,15.93,5.51,2.69,2.72,1.98,2.39,2.23,2.89
2008,COLLIN,,,,21.38,25.05,25.19,19.88,18.29,15.89,2.75,1.87,0.71,3.72,1.65,1.19,12.46,14.47,13.38,15.48,12.31,8.44,71.04,61.04,49.83,65.24,67.75,62.26,22.67,28.79,31.1,28.83,23.97,18.8,16.53,19.51,18.23,20.62,16.7,10.24,34.66,37.91,41.61,42.35,34.91,32.9,7.46,20.08,19.6,20.65,11.22,2.2,3.4,3.86,2.88,2.37,2.53,2.88
2009,COLLIN,,,,19.18,25.28,23.57,23.22,15.0,10.35,3.84,2.56,3.08,1.56,6.0,8.81,12.65,14.5,14.1,14.72,13.3,9.82,76.62,63.0,55.71,61.05,73.78,81.02,21.92,28.16,30.3,29.1,23.63,16.24,17.13,19.44,19.01,19.76,18.01,12.64,33.48,40.94,42.65,39.2,37.18,30.42,9.95,14.65,19.56,17.74,11.78,4.03,2.72,2.97,2.48,2.78,2.62,3.29
2010,COLLIN,,,,21.25,23.75,22.86,22.96,17.83,17.35,1.76,1.97,2.98,0.83,6.73,1.39,12.85,15.52,16.6,14.43,14.96,7.76,71.53,63.27,67.83,49.48,73.09,58.0,23.3,29.35,29.19,32.3,25.36,18.78,17.31,20.66,21.8,19.34,19.6,9.23,35.34,39.4,39.38,43.07,35.19,30.72,9.77,20.28,22.16,19.04,10.35,4.43,2.77,2.98,2.59,2.48,2.62,2.49
2011,COLLIN,,,,21.14,27.4,26.01,23.11,20.89,16.21,4.15,1.52,0.03,0.58,1.0,3.28,11.42,13.12,12.73,12.39,8.41,8.21,65.96,49.9,38.8,37.23,41.05,59.49,22.52,30.88,34.41,34.87,26.47,19.12,15.0,17.82,17.51,16.98,10.31,9.83,37.6,42.19,43.62,44.86,42.3,32.75,5.64,20.6,24.92,23.95,12.24,4.64,4.08,3.69,2.77,2.59,2.76,2.81
2012,COLLIN,,,,23.17,24.85,25.55,22.09,18.88,13.97,2.33,2.31,1.04,2.57,2.14,1.07,12.57,14.22,14.08,13.39,11.12,9.21,67.18,62.95,53.49,52.9,55.16,65.27,24.41,27.91,30.98,30.26,26.34,18.61,17.14,19.15,19.07,18.08,15.01,11.15,35.75,42.16,43.01,43.75,41.56,32.0,13.99,14.3,21.92,17.39,13.14,2.37,3.11,2.73,2.75,2.44,2.61,3.24
2013,COLLIN,,,,20.02,25.6,22.72,23.33,19.14,13.09,3.27,2.25,2.03,0.57,2.62,3.09,11.82,13.86,13.79,13.52,12.25,10.29,69.17,61.06,57.66,49.73,53.91,72.72,22.06,28.0,28.94,31.24,27.93,19.07,15.25,18.75,18.55,18.45,16.7,13.26,34.12,41.07,40.41,41.68,41.24,33.56,3.97,15.04,18.52,18.6,12.82,3.49,3.62,2.86,2.62,2.44,2.31,2.93
2014,COLLIN,,,,22.5,21.95,21.92,22.91,17.83,16.19,3.12,3.27,2.98,1.3,0.96,2.59,11.09,15.77,14.08,14.33,13.17,10.15,65.1,71.46,61.63,58.33,62.45,64.85,22.69,27.12,28.28,29.43,26.43,21.12,14.55,20.93,19.1,19.3,17.76,13.39,35.12,36.14,40.06,39.8,39.07,35.94,6.41,17.33,17.67,19.29,13.26,7.01,3.46,3.51,2.44,2.61,2.44,2.93
2015,COLLIN,,,,16.29,23.75,25.47,22.88,19.7,14.66,12.87,4.5,0.9,0.46,0.98,7.86,14.26,17.33,16.82,13.67,12.64,8.56,85.31,81.0,70.2,53.63,56.07,55.62,21.92,26.28,28.64,30.15,27.8,21.51,19.15,22.51,22.0,18.54,17.17,10.5,29.71,33.38,38.53,41.93,39.41,36.72,13.0,14.46,21.71,19.17,17.12,9.81,3.11,2.43,3.0,2.61,2.46,2.74
2016,COLLIN,,,,19.63,24.25,24.77,20.57,19.7,16.05,4.63,3.97,2.2,3.94,2.55,1.64,13.09,17.12,17.12,16.26,14.64,11.2,80.95,79.06,68.66,68.97,69.42,69.26,21.21,26.5,29.32,28.66,26.14,21.61,17.52,22.24,22.31,21.44,19.42,15.11,31.68,33.75,38.77,40.96,36.81,32.81,8.46,16.35,22.52,20.56,11.48,9.41,2.85,2.27,2.98,2.32,2.24,2.86
2017,COLLIN,,,,23.04,22.3,24.72,19.04,19.64,16.6,1.36,5.65,2.74,4.54,0.91,1.42,10.69,15.78,16.78,16.56,12.55,8.81,61.65,74.54,67.9,72.67,61.83,59.34,23.12,26.31,29.33,27.62,25.86,19.49,14.18,20.92,21.95,21.73,16.91,10.28,36.52,38.32,39.36,36.82,36.78,34.41,6.65,18.42,21.58,19.39,14.55,0.49,3.38,2.71,2.3,2.5,2.58,3.08
2018,COLLIN,,,,23.6,24.84,23.77,22.17,14.29,11.54,1.84,0.92,0.83,2.73,6.53,8.75,13.53,14.8,13.41,14.91,15.75,11.34,67.37,56.26,47.03,60.16,78.09,83.42,25.66,30.53,32.43,29.51,25.45,18.04,18.38,19.85,18.18,19.83,20.9,14.95,37.75,40.82,45.33,39.27,37.15,31.43,13.39,20.38,22.72,20.99,13.46,4.39,2.86,3.49,2.51,2.76,2.19,2.71
2019,COLLIN,,,,19.57,22.93,25.22,21.38,19.56,14.72,6.33,3.85,0.61,2.32,0.41,3.31,14.13,16.82,16.11,15.96,14.16,8.54,81.52,80.54,67.44,58.54,55.88,60.92,22.47,25.75,28.65,31.24,29.92,18.89,18.91,21.89,21.19,21.09,19.17,9.95,30.23,33.74,39.28,41.24,39.68,37.02,10.0,16.26,19.34,23.44,22.11,-2.51,3.17,2.6,2.89,2.51,2.87,3.37
2020,COLLIN,,,,21.45,25.67,23.67,23.8,16.61,14.12,4.84,3.62,1.73,1.32,4.05,1.57,12.98,14.84,16.93,14.22,13.59,8.64,77.48,68.48,66.45,54.48,73.81,65.43,22.05,26.9,29.84,30.47,23.73,18.3,17.52,19.65,22.08,19.09,18.07,10.56,31.63,36.33,39.87,42.43,34.98,36.79,9.16,15.64,22.1,19.46,10.23,2.14,3.17,2.83,2.6,2.61,2.7,3.06
2021,COLLIN,,,,16.84,23.0,23.64,21.19,20.52,15.42,6.56,2.34,1.84,3.16,0.66,2.26,13.1,16.85,16.5,16.22,11.39,9.98,81.82,79.01,69.26,66.37,50.71,61.78,21.29,26.22,28.68,29.16,27.46,21.47,17.74,21.97,21.73,21.41,14.95,12.71,31.49,34.86,39.63,38.67,39.74,34.88,9.42,15.96,20.6,21.95,13.19,6.03,2.9,2.38,2.2,2.54,2.3,3.1
2022,COLLIN,,,,22.0,25.13,26.21,20.81,21.4,15.5,2.88,1.53,0.3,5.08,0.87,3.19,12.71,13.3,12.76,15.1,12.48,7.23,64.31,51.72,39.53,59.04,59.36,50.66,25.39,30.57,34.36,30.45,26.39,20.26,17.15,17.96,17.51,20.08,16.51,8.15,37.41,42.41,44.63,42.01,37.24,35.74,12.79,19.84,24.74,21.92,13.24,5.24,3.9,2.85,3.0,2.39,2.05,2.77
2023,COLLIN,,,,20.84,23.3,24.15,24.68,18.47,14.25,2.37,1.72,0.82,0.13,1.4,6.98,13.07,16.07,13.69,11.5,12.51,9.37,73.64,66.2,47.14,34.27,52.4,61.87,23.23,29.16,32.66,34.88,29.17,20.26,17.63,21.08,18.35,15.66,16.95,11.4,34.56,43.07,44.3,45.35,44.84,35.01,9.57,20.06,21.76,21.19,19.36,-0.21,2.23,2.52,2.79,2.7,2.46,3.16
2024,COLLIN,,,,19.44,24.21,23.89,23.14,19.18,17.38,7.59,3.55,1.08,0.39,3.16,0.39,15.49,17.14,15.23,12.95,12.46,8.37,81.49,75.22,61.68,44.85,60.47,46.6,24.1,27.52,29.52,32.63,26.12,23.61,20.44,22.26,20.34,17.68,16.8,10.35,34.13,38.08,39.64,43.78,39.15,37.34,13.6,19.79,21.05,23.24,13.18,6.09,2.83,2.61,2.79,2.63,2.22,2.79
2000,KENT,,,,26.32,20.69,25.83,25.42,21.84,11.82,1.46,4.47,0.59,0.13,0.19,3.61,8.11,13.36,10.74,9.54,7.31,9.2,39.18,62.58,38.18,32.72,32.48,64.2,26.61,26.0,31.05,31.6,27.18,18.85,8.64,17.32,13.97,12.14,7.44,10.38,45.51,39.69,42.85,40.85,43.36,40.97,10.43,14.84,20.7,21.55,6.83,4.23,4.22,3.5,3.34,3.31,3.21,3.4
2001,KENT,,,,24.79,28.72,27.39,22.8,21.05,17.13,1.9,0.64,0.25,2.26,1.78,0.83,9.39,10.73,11.18,12.73,10.43,6.49,49.86,42.82,36.61,51.63,54.4,47.33,24.35,29.35,32.55,28.86,23.92,18.5,11.38,13.82,14.61,16.61,13.02,5.68,39.35,42.12,43.68,40.17,38.5,33.95,10.08,16.95,20.54,19.28,8.74,4.03,3.51,3.99,3.57,2.69,2.82,3.46
2002,KENT,,,,23.54,25.82,23.29,24.28,20.14,11.05,1.49,1.74,3.09,1.15,1.4,4.04,8.87,12.15,14.16,12.49,9.84,8.45,48.2,51.38,60.69,47.38,48.78,69.61,23.57,27.9,27.75,29.8,25.01,16.19,10.22,15.87,18.38,16.37,12.26,9.7,38.06,38.39,40.35,41.33,37.85,33.56,9.8,15.85,19.68,19.63,12.04,2.83,4.05,3.63,3.07,3.36,2.9,2.81
2003,KENT,,,,24.57,25.35,27.53,22.33,19.12,15.27,1.65,4.75,0.14,1.7,0.86,0.91,8.43,13.05,11.76,11.92,10.51,7.97,44.83,62.62,44.75,45.22,56.0,53.61,24.61,25.49,30.17,30.13,23.71,19.81,9.33,16.88,15.41,15.61,13.4,8.64,39.57,38.2,41.98,43.45,35.58,34.78,11.94,14.01,20.32,17.72,13.02,7.0,3.53,3.07,3.4,3.01,3.14,2.95
2004,KENT,,,,26.44,25.12,24.66,22.3,19.41,13.63,0.7,4.88,4.18,2.89,2.44,2.93,9.31,13.52,12.88,13.72,10.96,9.88,47.96,62.47,54.61,63.89,56.39,70.41,24.8,26.3,28.16,25.91,24.35,18.36,10.89,17.43,16.78,17.84,14.04,12.14,39.51,40.06,40.07,37.74,37.0,30.03,7.22,16.57,15.62,17.0,11.6,4.93,4.12,3.34,3.15,2.56,2.9,3.0
2005,KENT,,,,20.88,27.2,26.03,22.49,20.87,15.71,2.67,1.08,2.42,5.76,0.55,2.33,10.36,12.29,13.1,14.53,11.32,8.67,61.93,52.34,52.12,65.66,51.71,63.49,21.89,27.89,28.91,26.47,26.39,17.89,13.11,15.87,17.16,18.74,14.68,10.14,37.74,39.16,41.81,36.21,39.83,35.15,6.47,17.57,17.96,18.15,13.41,1.85,3.3,3.75,2.89,2.45,2.86,2.77
2006,KENT,,,,25.96,28.17,27.07,22.75,19.16,15.93,2.87,0.95,0.54,2.32,3.39,3.28,9.4,10.14,11.29,13.44,10.0,8.04,48.41,41.55,40.6,51.46,58.02,59.2,24.73,28.93,30.88,29.49,22.07,17.78,11.27,12.92,14.75,17.52,12.24,8.72,40.09,42.16,41.64,40.36,35.34,33.91,9.58,16.4,19.92,17.76,10.42,2.49,3.62,3.23,3.28,2.73,2.94,3.2
2007,KENT,,,,19.75,24.11,24.26,23.06,19.43,18.39,3.79,3.7,1.92,4.28,1.44,0.16,11.54,13.89,14.49,15.3,13.39,7.88,71.97,68.45,66.3,66.66,66.25,50.98,21.01,24.85,26.29,27.15,24.78,19.76,15.06,17.94,18.8,19.61,17.42,8.01,32.43,36.1,35.65,37.44,33.86,33.69,12.87,13.38,18.7,20.7,15.14,4.62,2.93,2.95,2.39,3.15,2.87,3.45
2008,KENT,,,,26.06,27.69,25.17,21.59,19.88,16.47,2.38,2.94,2.1,3.34,3.19,2.37,8.67,11.73,12.91,13.47,10.44,7.62,46.4,46.93,51.99,60.39,59.31,57.16,23.88,29.12,28.67,26.93,22.61,17.7,9.45,15.23,16.87,17.55,13.32,8.03,39.87,41.45,40.1,39.33,35.99,34.07,5.74,18.11,18.93,17.35,11.45,0.88,3.94,4.08,3.22,2.49,2.44,3.12
2009,KENT,,,,22.46,24.52,25.25,25.06,18.16,13.44,1.52,2.87,3.68,0.69,2.23,1.67,9.41,11.95,12.79,11.99,10.76,7.47,54.58,47.85,52.24,45.71,59.93,59.35,22.78,29.04,28.77,29.66,22.99,16.46,11.54,15.45,16.66,15.66,13.66,7.29,39.79,41.0,41.12,39.87,36.79,34.4,9.19,14.65,18.54,18.12,9.55,0.84,3.17,3.34,2.87,3.21,2.98,3.43
2010,KENT,,,,23.24,26.26,22.06,25.13,19.8,17.15,1.66,3.09,5.91,1.26,3.46,0.77,9.87,14.17,15.99,13.21,12.91,6.7,56.22,58.21,70.62,49.42,63.6,49.4,22.55,28.24,26.73,29.55,24.75,18.41,11.7,18.35,20.34,17.04,16.53,6.62,37.31,40.89,37.25,39.56,36.31,31.87,7.76,18.92,20.04,16.51,9.51,4.68,3.43,3.77,2.92,2.89,2.96,2.69
2011,KENT,,,,27.81,29.2,26.41,24.95,20.26,16.57,0.55,0.38,0.12,0.45,0.64,2.11,6.04,8.96,10.6,10.84,7.17,6.83,32.39,30.89,32.27,34.9,35.28,51.22,24.57,32.18,33.57,33.16,25.55,18.39,3.77,10.86,13.77,13.94,7.34,6.38,43.78,45.35,42.76,43.23,39.71,35.83,4.51,20.28,23.82,21.75,13.25,1.81,4.23,4.67,3.42,3.23,2.82,3.31
2012,KENT,,,,24.66,26.96,25.84,23.31,18.97,16.16,1.99,2.18,1.3,1.2,3.57,0.35,9.37,11.79,11.99,10.86,9.53,7.2,48.93,48.46,44.14,42.53,50.14,54.25,25.11,28.9,30.47,29.7,24.75,17.33,11.42,15.25,15.73,13.95,11.76,6.75,41.19,42.77,41.53,43.37,41.38,34.64,12.04,16.05,21.21,17.11,11.81,0.35,3.7,3.48,3.2,2.89,3.15,3.2
2013,KENT,,,,24.83,27.15,24.54,25.17,19.9,16.15,1.74,2.85,2.82,1.98,1.55,1.15,8.36,12.22,12.15,12.45,10.74,7.64,46.45,51.78,50.79,49.1,50.58,55.04,23.19,28.02,28.18,29.26,25.94,18.45,8.61,15.84,15.58,16.35,13.62,7.8,41.0,42.27,40.36,41.03,39.6,35.2,2.66,15.79,17.17,18.8,10.49,2.68,4.05,3.73,3.22,2.91,2.89,3.37
