Year,County,Soil_pH,Soil_Clay_Pct,Soil_Organic_Carbon,M3_ALLSKY_SFC_SW_DWN,M4_ALLSKY_SFC_SW_DWN,M5_ALLSKY_SFC_SW_DWN,M6_ALLSKY_SFC_SW_DWN,M7_ALLSKY_SFC_SW_DWN,M8_ALLSKY_SFC_SW_DWN,M3_PRECTOTCORR,M4_PRECTOTCORR,M5_PRECTOTCORR,M6_PRECTOTCORR,M7_PRECTOTCORR,M8_PRECTOTCORR,M3_QV2M,M4_QV2M,M5_QV2M,M6_QV2M,M7_QV2M,M8_QV2M,M3_RH2M,M4_RH2M,M5_RH2M,M6_RH2M,M7_RH2M,M8_RH2M,M3_T2M,M4_T2M,M5_T2M,M6_T2M,M7_T2M,M8_T2M,M3_T2MDEW,M4_T2MDEW,M5_T2MDEW,M6_T2MDEW,M7_T2MDEW,M8_T2MDEW,M3_T2M_MAX,M4_T2M_MAX,M5_T2M_MAX,M6_T2M_MAX,M7_T2M_MAX,M8_T2M_MAX,M3_T2M_MIN,M4_T2M_MIN,M5_T2M_MIN,M6_T2M_MIN,M7_T2M_MIN,M8_T2M_MIN,M3_WS2M,M4_WS2M,M5_WS2M,M6_WS2M,M7_WS2M,M8_WS2M
2013,CAMP,,,,18.08,19.93,21.24,24.66,22.65,22.71,2.34,2.01,3.06,2.29,2.29,0.52,6.36,9.02,11.66,14.08,13.78,13.43,72.44,74.74,70.39,62.44,58.85,50.42,11.22,16.41,21.87,28.09,28.64,30.96,5.83,11.39,15.39,19.13,18.69,18.37,24.76,29.97,34.27,40.35,40.69,41.13,-3.8,1.48,3.11,15.57,19.27,17.43,2.69,2.59,2.57,2.06,1.85,1.87
2014,CAMP,,,,15.53,19.2,21.55,20.78,22.78,22.3,2.0,2.86,5.14,2.6,4.28,0.64,6.73,9.3,12.15,16.12,13.73,14.77,79.88,76.62,76.53,76.78,62.65,63.89,10.51,16.45,21.09,26.29,27.71,28.41,6.84,11.9,16.34,21.45,18.83,19.95,25.44,28.72,30.14,35.14,39.92,39.5,-9.38,-0.76,5.34,16.09,17.16,17.01,2.5,2.59,2.3,2.26,1.75,1.87
2015,CAMP,,,,12.12,16.95,17.61,23.38,25.96,22.61,6.18,5.49,8.72,3.25,0.59,1.25,8.41,11.3,14.54,17.36,17.06,12.96,86.58,83.9,87.41,82.66,71.77,52.43,12.8,18.32,21.97,26.06,28.76,30.02,10.46,15.34,19.64,22.65,22.34,17.72,25.42,27.55,29.22,33.29,40.23,42.89,-4.83,7.62,11.57,14.99,22.17,17.73,2.02,2.33,2.29,1.84,2.06,1.91
2016,CAMP,,,,16.48,18.36,19.32,23.69,24.2,19.12,7.32,8.15,3.16,2.7,1.69,4.54,8.87,10.79,13.1,17.07,16.48,16.74,82.51,79.95,83.29,79.52,63.59,71.49,14.59,18.39,20.93,26.51,30.42,28.76,11.37,14.55,17.76,22.34,21.79,22.06,26.14,28.34,29.73,34.91,40.25,41.08,0.63,4.18,8.02,17.34,21.38,20.83,2.84,2.36,2.15,1.62,2.12,1.55
2017,CAMP,,,,16.28,19.51,21.66,22.08,23.47,16.63,2.03,5.04,3.53,3.43,3.37,6.17,8.81,10.86,11.6,15.41,16.71,17.06,74.87,76.36,71.48,73.87,69.66,78.78,16.09,19.26,21.69,26.24,28.89,26.7,11.1,14.54,15.67,20.61,22.01,22.34,28.35,29.9,32.27,35.7,39.16,35.79,0.73,6.32,6.53,16.6,19.66,19.6,2.75,2.56,2.43,2.07,1.67,1.89
2018,CAMP,,,,17.5,20.27,23.61,24.46,22.48,22.23,3.25,2.34,1.09,1.97,2.17,1.79,8.53,8.44,14.12,15.0,14.52,14.56,79.67,77.3,73.47,60.93,55.85,59.49,14.41,14.87,24.93,29.57,30.91,29.54,10.63,10.55,19.27,20.21,19.6,19.67,26.58,26.5,36.98,39.59,43.39,39.82,-0.1,0.4,13.79,18.54,22.69,19.53,2.61,2.68,1.84,2.39,1.78,2.06
2019,CAMP,,,,15.34,17.94,20.16,22.54,23.9,21.75,2.26,6.78,9.72,5.99,1.27,1.78,7.26,10.43,14.58,16.85,17.27,16.36,79.55,82.45,84.33,83.52,78.55,62.33,11.76,17.24,22.6,25.23,26.95,30.63,8.0,13.96,19.62,22.05,22.54,21.67,24.15,28.9,30.27,32.35,35.47,40.53,-5.55,1.62,11.07,15.57,18.23,22.96,2.54,2.49,2.19,1.84,1.95,1.61
2020,CAMP,,,,11.42,18.24,22.39,23.59,22.98,22.64,6.16,4.49,5.81,1.99,3.78,3.62,10.33,10.06,13.24,16.11,17.58,15.06,86.91,82.2,83.07,77.98,73.61,64.12,16.21,16.71,21.26,25.83,28.65,28.66,13.86,13.36,18.04,21.34,22.87,20.13,27.79,29.96,29.38,33.36,37.32,38.92,2.95,3.18,9.63,14.68,22.15,18.71,2.57,2.26,2.19,1.95,1.86,1.84
2021,CAMP,,,,15.69,18.03,18.67,22.46,23.01,21.82,3.25,4.16,9.48,2.9,4.01,2.98,8.23,9.47,13.33,17.38,17.6,16.92,79.59,78.93,86.08,83.25,79.45,73.0,14.06,16.33,20.73,25.9,27.07,28.18,10.25,12.29,18.14,22.6,22.91,22.25,26.05,28.96,29.32,34.56,35.26,37.4,0.78,0.58,9.73,16.2,17.19,20.34,2.56,2.35,2.38,1.77,1.5,1.74
2022,CAMP,,,,17.26,19.16,22.74,24.83,24.71,19.44,3.99,3.78,3.19,1.77,0.88,5.75,6.78,10.07,13.49,13.93,13.76,15.8,71.01,72.66,73.08,56.16,45.78,64.87,12.79,18.75,24.16,29.99,33.45,29.67,6.95,13.15,18.33,18.88,18.82,21.02,27.04,30.26,36.09,41.78,43.33,41.77,-5.12,3.16,11.49,19.23,24.09,21.89,2.59,2.9,2.57,1.95,2.29,1.94
2023,CAMP,,,,15.12,17.24,20.74,23.24,23.73,24.72,3.14,4.8,2.86,4.99,3.65,0.33,8.89,9.52,13.71,17.05,16.25,12.73,80.47,79.74,80.28,76.64,66.13,41.58,14.49,16.52,22.44,27.11,29.46,33.69,10.88,12.68,18.57,22.24,21.5,17.46,27.04,28.9,30.36,36.73,41.2,45.2,-3.35,5.33,8.25,18.65,20.76,19.62,2.69,2.38,1.69,1.58,1.65,1.96
2024,CAMP,,,,14.55,17.42,17.92,24.41,21.57,22.3,5.31,7.21,8.69,4.17,5.48,0.35,9.2,11.46,15.7,17.19,17.21,14.65,82.32,81.42,84.0,78.39,77.58,57.01,15.0,18.85,23.9,26.8,27.17,30.46,11.78,15.29,20.81,22.4,22.52,19.8,25.58,28.99,33.73,34.56,35.51,41.4,0.6,4.49,15.42,16.56,19.13,21.78,2.27,2.63,2.05,1.7,1.7,1.66
2025,CAMP,,,,17.79,18.13,19.78,22.76,23.96,20.84,3.1,7.14,4.81,4.77,2.41,3.02,8.28,12.09,13.94,17.78,15.84,14.19,76.04,82.06,81.98,82.28,65.64,57.05,14.82,19.59,22.25,26.56,29.28,30.02,10.18,16.16,18.77,23.05,21.13,19.31,28.38,28.34,31.97,33.23,41.06,40.6,2.26,3.93,10.58,16.06,21.37,20.85,2.95,2.47,2.03,1.91,1.79,1.54
2000,GOLIAD,,,,16.27,20.18,21.89,23.26,26.03,23.1,2.95,1.38,3.21,3.59,0.41,0.52,11.47,11.45,15.95,16.79,15.42,16.07,75.02,68.49,74.76,74.23,62.55,64.49,20.72,22.74,26.91,27.96,30.23,30.15,15.38,15.42,21.33,22.23,20.67,21.44,33.74,36.47,37.19,37.14,41.21,41.76,5.37,7.41,15.31,21.07,23.49,23.35,3.5,3.23,3.72,3.47,3.13,2.64
2001,GOLIAD,,,,14.83,17.34,23.48,24.72,24.85,20.87,2.25,0.55,2.08,1.07,0.81,7.43,8.17,12.93,14.32,15.71,16.35,16.78,75.5,73.6,70.52,64.24,64.55,66.97,15.5,23.46,26.33,29.74,30.38,30.1,10.57,17.67,19.44,21.04,21.71,22.13,28.82,34.57,37.79,39.88,41.03,41.07,3.4,10.34,15.7,22.35,23.32,23.79,2.75,3.84,3.35,3.06,3.04,3.1
2002,GOLIAD,,,,15.82,18.96,22.62,23.34,23.09,22.62,0.39,0.89,1.21,2.85,7.65,1.02,9.08,13.31,13.81,15.58,19.09,18.54,67.87,71.66,64.69,63.03,85.68,79.36,17.84,24.68,27.02,29.89,27.21,28.25,10.72,18.22,18.58,20.89,24.43,23.89,33.3,38.85,38.59,40.41,33.24,37.38,-2.76,12.03,12.95,22.18,22.99,22.14,3.79,3.91,4.01,3.07,2.57,2.31
2003,GOLIAD,,,,15.04,17.14,20.75,23.97,20.6,23.15,1.58,0.18,0.31,2.94,5.71,1.11,9.66,12.08,15.18,17.04,18.22,17.26,80.46,74.94,66.74,70.06,78.8,72.1,16.58,21.81,28.51,29.32,28.08,28.97,12.82,16.35,20.4,22.35,23.64,22.69,27.58,36.08,39.04,39.01,35.63,39.45,1.41,4.95,20.39,19.42,23.04,21.56,2.6,3.28,3.46,2.58,2.4,2.22
2004,GOLIAD,,,,14.23,17.45,20.48,21.31,25.16,22.83,1.3,6.81,3.78,5.75,1.16,2.27,10.8,12.42,15.28,18.12,17.39,16.5,73.83,79.41,82.06,80.77,73.37,68.16,20.58,21.1,24.01,27.55,28.81,29.21,14.77,17.02,20.46,23.51,22.8,21.74,31.72,30.95,38.2,36.99,37.37,38.83,8.32,6.66,10.35,22.31,21.65,19.6,3.08,3.26,3.37,2.9,2.41,2.61
2005,GOLIAD,,,,17.66,20.43,21.57,25.44,23.7,23.11,3.45,0.33,2.95,0.3,3.35,0.62,9.91,10.48,13.84,15.65,17.2,17.46,79.04,66.78,71.63,64.16,67.61,69.05,17.42,21.69,25.3,29.68,30.36,29.94,13.39,14.04,18.87,20.95,22.55,22.84,29.59,37.34,37.14,39.55,42.23,40.08,2.94,5.82,10.27,21.71,23.12,22.76,2.88,3.33,2.98,3.11,2.58,2.3
2006,GOLIAD,,,,15.89,20.51,23.17,25.04,22.14,22.7,0.47,0.26,2.16,1.79,3.16,0.47,10.06,12.35,13.78,15.37,17.59,17.35,66.13,65.47,64.17,67.62,74.66,69.47,20.91,25.21,27.36,28.36,28.58,29.73,12.6,16.67,18.46,20.71,23.03,22.73,35.24,37.78,42.92,37.9,37.03,38.28,2.8,12.68,14.83,20.43,23.23,24.25,3.79,3.63,3.6,2.64,2.5,2.55
2007,GOLIAD,,,,14.97,17.05,19.06,21.91,18.01,21.0,4.46,2.02,3.79,4.08,9.3,2.99,11.27,11.48,14.63,17.41,19.0,19.34,80.0,79.07,77.33,77.75,88.51,85.06,19.04,19.57,24.7,27.53,26.49,27.52,15.0,15.46,19.9,22.83,24.32,24.62,28.59,31.06,33.81,36.03,32.03,34.54,1.81,2.17,17.41,20.51,21.74,22.94,3.36,3.14,2.91,2.65,2.21,2.0
2008,GOLIAD,,,,16.74,20.02,21.37,25.46,22.17,20.06,1.04,1.84,0.86,0.49,3.95,3.57,9.27,10.95,14.19,15.64,16.77,17.96,67.89,63.82,66.85,62.22,73.14,76.61,18.84,23.06,26.86,30.17,28.27,28.47,11.44,14.04,19.03,21.04,22.21,23.32,34.93,35.05,37.78,40.02,38.82,38.21,0.73,8.73,15.55,23.13,21.92,22.54,4.07,3.74,3.67,3.97,3.1,2.31
2009,GOLIAD,,,,17.04,19.71,22.88,26.76,25.05,23.97,1.2,1.81,2.11,0.37,1.06,0.81,9.2,10.3,14.46,15.51,16.36,16.09,68.13,61.85,69.45,63.41,62.35,62.23,18.72,22.52,26.57,29.73,31.17,30.68,11.31,12.8,19.55,20.83,21.69,21.46,32.67,37.52,37.03,41.66,41.33,40.61,2.24,7.98,13.88,18.19,23.95,23.86,3.65,4.03,3.17,3.42,3.49,2.88
2010,GOLIAD,,,,19.08,17.36,22.61,24.2,21.82,23.64,1.08,3.35,2.6,3.22,5.12,0.43,8.42,12.08,15.12,17.88,18.78,17.38,77.75,78.19,74.23,74.75,79.25,67.77,15.19,21.06,26.04,28.81,28.46,30.29,10.91,16.6,20.28,23.22,24.1,22.66,27.47,32.99,35.91,37.47,36.5,40.01,0.49,8.19,12.8,20.49,22.18,21.55,2.91,3.4,3.27,3.04,2.67,2.38
2011,GOLIAD,,,,17.73,21.52,21.74,25.95,25.86,24.86,0.15,0.02,0.94,1.05,0.23,0.26,10.22,11.72,13.68,15.43,16.04,16.25,71.24,60.74,64.83,61.75,60.97,59.36,19.93,25.37,26.47,30.21,30.98,31.98,13.6,14.5,18.04,20.68,21.38,21.5,33.15,38.71,38.68,40.18,40.17,43.92,3.14,9.19,11.29,20.88,23.46,24.01,3.48,4.52,4.21,3.57,3.26,3.04
2012,GOLIAD,,,,16.54,21.57,23.9,23.55,22.38,23.73,2.41,1.13,2.47,0.99,3.66,0.4,11.4,12.62,14.48,15.62,17.31,16.16,75.47,69.8,69.79,63.17,73.33,62.36,20.65,24.19,26.66,29.91,28.7,30.71,15.41,17.27,19.75,20.94,22.74,21.5,33.09,35.67,37.87,42.17,38.47,40.35,6.97,11.97,17.51,21.69,22.93,23.15,3.49,3.53,3.16,2.99,2.64,2.87
2013,GOLIAD,,,,18.65,17.35,21.09,24.05,23.67,22.69,0.09,2.32,2.78,1.64,2.0,1.57,8.14,10.79,13.86,16.52,15.93,16.51,63.03,67.77,70.8,69.6,65.9,67.17,18.1,21.58,24.94,28.98,29.41,29.84,9.28,14.11,18.36,21.94,21.25,21.88,35.65,36.31,35.8,40.57,39.72,40.74,2.41,6.55,8.09,20.91,21.44,23.23,3.46,3.72,3.74,2.91,3.03,2.73
2014,GOLIAD,,,,14.5,19.06,21.36,23.9,24.33,22.92,1.67,0.28,3.99,1.93,1.07,1.17,8.64,10.67,12.72,16.78,16.53,16.93,73.51,65.26,68.18,69.91,68.36,66.53,16.23,22.5,24.44,28.97,29.45,30.26,10.69,13.76,16.93,22.2,21.94,22.26,33.55,39.67,34.73,38.06,39.89,40.17,-1.78,5.18,11.95,22.96,22.47,23.21,3.25,3.58,3.66,3.9,2.76,2.88
2015,GOLIAD,,,,13.84,15.2,18.35,22.83,25.45,23.66,5.22,4.34,6.88,2.67,0.53,1.01,10.11,14.48,17.12,18.19,17.94,16.49,82.4,85.37,86.36,83.16,74.17,64.68,16.77,22.29,25.09,26.92,29.21,30.51,13.47,19.53,22.48,23.59,23.32,21.72,27.42,30.71,31.17,33.04,39.67,41.57,-0.24,10.34,13.11,20.45,22.66,22.4,2.46,2.58,3.28,2.3,3.22,2.64
2016,GOLIAD,,,,16.53,18.5,18.58,24.01,25.29,20.96,2.54,1.41,4.59,1.81,1.05,6.86,11.07,12.39,15.08,17.05,17.54,18.42,76.5,71.77,73.62,73.49,67.92,77.15,19.75,23.04,25.99,28.36,30.38,28.78,14.91,16.67,20.11,22.48,22.92,23.76,32.39,35.58,36.0,38.45,39.72,40.45,3.7,9.69,13.12,20.1,24.5,22.82,3.11,2.82,3.12,2.4,3.47,2.5
2017,GOLIAD,,,,16.81,20.75,21.44,24.7,25.53,21.01,3.47,1.27,1.89,1.79,1.19,4.34,11.68,12.18,13.62,16.14,16.62,17.04,78.89,69.29,66.55,66.25,65.3,67.94,20.27,23.45,26.15,29.44,30.29,29.94,15.94,16.32,18.23,21.47,22.03,22.36,30.67,37.57,35.86,40.41,41.27,39.65,6.61,11.09,12.49,22.09,23.06,20.92,3.39,3.44,3.45,2.95,2.82,3.41
2018,GOLIAD,,,,16.82,19.94,24.8,24.41,25.13,23.41,1.35,0.54,1.45,3.99,2.23,0.93,10.27,10.11,14.38,17.27,17.22,16.83,68.02,63.44,66.37,70.68,72.13,66.81,20.72,22.03,27.68,29.48,29.17,30.11,13.34,13.35,19.54,22.62,22.62,22.21,32.42,35.85,38.54,40.65,40.39,39.73,7.38,5.5,16.57,23.53,22.68,22.84,3.37,3.47,3.28,3.51,2.39,2.92
2019,GOLIAD,,,,13.4,20.36,19.32,23.7,25.26,23.52,0.74,3.29,2.78,2.4,1.46,0.26,9.34,11.64,16.11,17.2,16.68,17.07,71.72,72.22,77.5,69.01,66.04,61.41,17.57,21.83,26.2,29.74,30.08,31.91,11.7,15.74,21.45,22.55,21.92,22.39,31.48,32.82,36.73,39.98,40.21,41.87,-2.14,6.04,14.8,21.79,19.6,25.84,3.15,3.39,3.61,2.97,3.06,3.12
2020,GOLIAD,,,,13.94,18.25,23.05,23.22,23.89,23.9,1.28,2.56,5.11,3.66,2.22,1.08,12.11,12.15,14.88,16.81,18.03,17.13,73.81,70.87,73.21,74.03,72.94,67.29,22.27,23.0,26.01,27.83,29.5,30.3,16.46,16.28,20.03,22.09,23.38,22.46,34.73,37.61,37.24,36.36,39.97,39.64,9.91,8.89,14.9,18.52,22.8,23.38,3.47,3.01,3.11,2.75,3.11,2.49
2021,GOLIAD,,,,16.65,15.83,19.8,23.19,21.43,22.98,0.56,1.6,8.56,3.99,6.72,1.5,9.3,11.23,15.76,18.56,19.0,18.91,69.05,64.33,81.16,83.02,84.26,78.77,19.04,23.11,24.97,27.25,27.45,28.72,11.98,14.62,21.06,23.89,24.34,24.22,33.91,36.91,35.45,33.79,34.28,37.18,6.02,9.97,16.0,20.8,22.04,23.38,3.38,3.47,3.22,2.38,2.12,2.12
2022,GOLIAD,,,,19.12,18.35,23.79,26.05,26.33,20.87,0.42,0.65,0.96,0.77,0.37,4.92,7.92,12.44,15.62,15.92,16.79,18.28,62.72,65.64,67.58,61.82,62.47,73.3,18.09,24.93,28.67,30.82,31.43,29.64,8.81,16.5,20.93,21.21,22.15,23.58,32.83,37.6,39.66,41.07,42.35,39.54,0.01,10.34,19.55,22.27,24.03,24.09,3.51,3.97,3.92,3.17,3.44,2.67
2023,GOLIAD,,,,14.67,17.27,19.63,26.79,25.78,24.95,0.93,4.72,4.19,0.54,0.56,1.44,11.02,12.22,15.92,17.54,17.21,17.05,69.13,74.63,80.51,69.21,63.4,61.83,21.25,22.12,25.32,30.31,31.87,32.15,14.27,16.63,21.34,22.8,22.46,22.18,34.43,35.27,34.18,42.04,41.94,42.81,5.47,11.79,15.68,21.01,24.5,23.28,3.57,3.15,2.15,3.01,3.22,2.97
2024,GOLIAD,,,,15.23,17.77,17.68,23.94,20.83,23.91,1.12,1.07,1.18,4.01,4.08,0.84,10.91,13.13,17.32,18.01,18.36,17.95,75.08,71.37,71.08,67.69,74.04,68.7,20.0,24.06,29.33,30.91,29.55,30.73,14.77,17.46,22.57,23.29,23.7,23.27,31.73,35.08,41.36,40.75,39.01,41.46,8.49,10.48,18.13,24.23,24.23,23.68,2.95,3.55,3.28,3.18,2.33,2.11
2025,GOLIAD,,,,19.21,20.11,21.6,23.18,22.23,22.47,1.7,0.96,2.75,4.06,1.01,1.2,10.01,13.22,15.44,18.09,17.43,16.59,65.15,70.7,69.6,72.86,70.89,62.07,21.47,24.37,27.56,29.56,29.59,31.44,12.32,17.61,20.44,23.46,22.75,21.89,37.08,36.71,38.8,38.61,40.03,40.99,6.23,6.37,16.28,23.42,22.06,24.58,3.25,3.71,3.31,3.0,3.01,2.38
2000,GONZALES,,,,15.91,20.09,21.27,21.93,26.2,23.39,2.09,2.43,3.66,4.55,0.45,0.45,10.5,10.41,15.29,16.31,13.81,14.62,73.81,66.61,75.15,74.75,54.0,56.91,19.38,21.62,25.98,27.27,31.16,30.93,13.82,13.74,20.5,21.6,18.72,19.74,33.52,36.41,37.76,37.11,42.51,42.25,3.85,5.48,13.75,17.35,22.38,22.96,3.23,3.1,3.28,3.11,2.97,2.51
2001,GONZALES,,,,14.59,17.05,23.17,24.66,25.09,20.98,3.04,1.46,3.04,2.21,0.49,7.0,7.68,12.3,13.9,15.14,15.14,15.57,79.74,73.78,71.02,65.18,58.4,61.76,13.36,22.41,25.54,28.79,31.05,30.43,9.59,16.72,18.87,20.35,20.31,20.75,25.84,33.61,37.72,39.86,41.99,41.49,2.69,9.24,13.08,20.03,22.1,22.46,2.6,3.45,2.94,2.88,2.9,2.85
2002,GONZALES,,,,15.43,19.09,22.16,23.46,22.48,22.62,0.93,2.27,1.42,3.91,6.8,1.38,8.42,12.71,12.68,14.82,18.62,17.58,68.72,71.33,60.5,62.15,85.21,74.87,16.11,23.75,26.73,29.24,26.79,28.45,9.37,17.32,16.96,19.95,23.91,22.88,32.12,39.33,39.33,39.13,33.34,38.71,-4.82,10.85,12.07,19.75,21.57,21.16,3.72,3.39,3.76,2.71,2.33,2.15
2003,GONZALES,,,,15.63,18.34,20.39,23.67,21.5,22.66,0.89,0.19,0.37,3.33,3.79,1.52,8.8,10.88,13.8,16.35,17.46,16.24,80.05,69.59,60.99,69.17,75.77,66.5,15.1,21.46,28.44,28.74,28.12,29.48,11.3,14.49,18.69,21.57,22.81,21.56,27.12,36.24,40.11,38.63,36.9,41.82,0.68,3.98,18.66,18.22,22.43,20.25,2.52,3.19,3.29,2.21,2.34,2.29
2004,GONZALES,,,,14.0,17.12,20.25,20.56,24.62,22.88,1.74,5.75,2.61,8.59,2.02,1.95,10.2,11.71,14.45,17.73,17.05,15.68,75.34,79.84,78.31,82.53,74.59,66.77,18.93,19.94,23.96,26.69,27.99,28.67,13.78,15.98,19.44,23.05,22.37,20.74,30.21,30.61,40.18,39.04,36.6,38.31,6.26,6.58,9.16,21.56,20.42,18.71,2.85,3.06,3.26,2.51,2.18,2.36
2005,GONZALES,,,,17.54,20.59,21.23,25.25,23.83,22.5,2.9,0.53,3.55,0.2,2.66,1.39,9.04,9.84,12.99,14.64,16.31,16.7,79.96,68.19,70.23,60.89,64.55,67.41,15.65,20.08,24.47,29.6,30.35,29.64,11.87,13.0,17.7,19.73,21.51,22.0,28.03,35.31,37.51,40.68,42.29,39.82,1.5,4.7,9.06,19.96,22.1,21.71,2.67,3.11,2.62,2.73,2.27,2.18
2006,GONZALES,,,,15.43,21.45,23.08,25.26,22.59,22.65,1.24,1.17,2.65,1.66,2.39,0.6,9.4,11.46,13.19,14.36,17.04,16.24,65.92,64.01,65.23,63.58,73.21,63.84,19.6,24.32,26.23,28.34,28.39,30.21,11.45,15.46,17.69,19.43,22.4,21.51,34.5,39.22,37.97,40.33,37.92,39.58,0.5,11.31,13.52,19.57,22.56,23.2,3.37,3.24,3.16,2.51,2.37,2.57
2007,GONZALES,,,,14.9,17.56,19.21,21.9,18.45,21.23,6.23,2.79,3.46,4.17,9.65,3.38,10.61,10.69,14.2,16.88,18.39,18.99,79.84,79.1,78.91,77.28,87.68,84.2,17.89,18.21,23.65,27.07,26.02,27.33,13.83,14.17,19.31,22.21,23.68,24.21,27.63,29.88,32.68,36.03,32.1,34.77,-0.11,1.12,14.64,19.25,21.38,22.56,3.02,2.79,2.6,2.42,1.94,1.94
2008,GONZALES,,,,16.04,20.58,21.81,25.25,23.12,20.46,1.67,1.77,0.86,0.46,2.33,3.49,8.68,10.16,13.03,14.65,15.55,16.73,68.38,62.93,62.36,56.75,66.57,70.59,17.47,21.85,26.59,30.77,28.85,28.86,10.33,12.72,17.38,19.84,20.84,22.0,33.35,34.57,39.36,40.81,39.88,40.09,-0.47,6.75,13.46,22.66,20.81,22.14,3.82,3.48,3.42,3.8,2.84,2.23
2009,GONZALES,,,,16.51,19.28,22.01,26.3,25.13,23.39,1.63,4.05,1.94,0.36,0.95,1.11,8.52,9.74,13.89,14.47,15.15,15.31,67.3,64.09,70.79,58.89,55.62,58.82,17.59,20.63,25.36,29.98,31.88,30.83,10.03,11.87,18.79,19.59,20.33,20.5,30.85,36.78,35.76,41.94,41.96,41.22,1.31,4.55,11.92,16.47,24.2,22.97,3.4,3.64,2.73,3.21,3.04,2.71
2010,GONZALES,,,,19.04,17.58,21.74,23.18,21.96,24.0,1.72,1.86,3.27,3.67,3.89,0.46,7.68,11.06,14.26,17.17,17.95,15.77,76.77,74.3,71.07,73.34,75.67,58.83,13.91,20.47,25.81,28.44,28.65,31.23,9.42,14.98,19.06,22.44,23.21,20.9,27.44,33.12,36.87,38.18,38.39,42.1,-0.76,6.9,12.98,18.57,22.81,21.31,2.86,3.23,2.99,2.73,2.65,2.5
2011,GONZALES,,,,17.7,21.78,22.59,26.19,25.51,24.77,0.12,0.06,1.24,1.64,0.38,0.08,9.05,10.78,12.5,14.39,14.79,14.38,66.19,56.59,61.34,57.04,55.04,49.62,19.21,25.01,25.94,30.61,31.55,33.19,11.5,12.9,16.31,19.35,19.91,19.36,35.06,37.3,39.24,41.68,40.73,44.85,1.82,7.42,8.88,20.82,22.71,24.44,3.29,4.2,3.94,3.33,3.0,2.93
2012,GONZALES,,,,15.6,21.47,22.92,23.48,23.12,23.86,3.47,0.3,4.09,0.83,3.08,1.36,11.24,11.6,14.05,14.44,16.61,15.41,80.9,69.0,71.02,58.18,72.05,60.57,18.78,22.92,25.77,30.17,28.43,30.52,15.13,15.82,19.2,19.54,21.93,20.63,30.38,36.67,37.51,43.11,39.01,41.26,5.22,10.85,15.17,20.22,22.65,21.66,3.1,3.27,2.7,2.75,2.43,2.71
2013,GONZALES,,,,19.09,17.83,21.03,24.24,23.14,22.98,0.47,3.08,3.0,1.3,1.7,0.87,7.35,10.16,13.07,15.17,14.61,15.03,60.9,67.91,69.5,64.32,59.47,59.05,16.9,20.34,24.11,29.15,29.96,30.64,7.6,13.02,17.21,20.32,19.56,20.19,35.71,34.76,36.82,43.64,41.02,41.62,1.09,5.02,6.62,17.72,20.46,21.12,3.28,3.31,3.42,2.6,2.76,2.66
2014,GONZALES,,,,15.64,19.7,21.7,23.21,24.19,23.38,1.85,0.63,5.9,2.29,1.12,0.43,7.87,9.71,12.22,16.5,15.49,14.97,72.28,63.97,67.78,71.98,63.96,56.85,14.83,21.14,23.77,28.1,29.66,31.11,9.12,12.19,16.03,21.81,20.74,20.06,31.32,38.03,35.77,36.94,40.67,40.65,-4.27,3.6,10.06,20.57,21.21,22.67,3.13,3.22,3.39,3.35,2.41,2.89
2015,GONZALES,,,,14.32,16.1,17.66,23.27,25.55,23.45,4.17,5.04,8.6,3.59,0.13,0.71,9.41,13.29,16.38,17.76,16.61,14.89,81.7,82.01,86.58,83.83,67.56,56.8,15.63,21.48,24.19,26.26,29.87,31.32,12.19,17.99,21.64,23.07,21.88,19.89,27.1,30.84,30.79,32.54,40.92,43.1,-2.67,9.29,11.4,19.28,21.75,22.08,2.51,2.52,2.97,2.09,3.03,2.52
2016,GONZALES,,,,16.87,18.7,18.14,24.27,25.47,20.49,3.06,3.98,6.42,2.2,1.65,6.64,10.2,11.75,14.73,16.92,16.44,17.87,75.38,73.37,78.11,75.59,63.27,77.29,18.49,21.57,24.28,27.57,30.78,28.22,13.43,15.67,19.66,22.24,21.7,23.16,30.69,32.31,34.28,37.17,40.99,41.18,2.28,7.45,12.1,18.09,24.23,22.39,3.02,2.62,2.8,2.1,3.28,2.16
2017,GONZALES,,,,16.82,20.18,20.7,24.05,26.22,20.83,3.34,2.22,2.22,1.8,0.66,8.83,10.81,11.58,12.6,15.6,15.38,16.58,77.78,69.99,64.78,66.0,58.71,68.42,19.04,22.26,25.27,28.97,31.1,29.33,14.54,15.45,16.86,20.82,20.58,21.81,31.1,36.21,36.47,41.58,42.56,39.43,4.25,9.19,11.61,20.8,23.89,18.58,3.12,3.17,3.26,2.75,2.76,3.27
2018,GONZALES,,,,16.91,20.15,23.93,24.01,25.18,22.89,2.72,0.9,1.5,1.69,1.93,1.19,9.56,9.28,13.54,16.11,15.42,15.59,68.46,64.36,63.41,64.8,62.83,61.57,19.2,20.09,27.52,30.02,30.16,30.45,12.07,11.86,18.43,21.33,20.57,20.74,31.71,33.57,39.93,41.32,43.22,40.05,5.83,4.61,14.81,22.58,22.11,21.59,3.12,3.15,2.84,3.33,2.41,2.8
